Id,Norte,Este,Expediente,Pueblo,Colonia_Ba,Territoria,Alcaldia,Fecha_de_I,Instalado
20890,-99.094793,19.191634,14607-GANOSI-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20891,-98.984558,19.210887,14608-PICOLE-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/23,Programa SCALL
20892,-99.07123,19.306161,2597-FUROVI-IZA-22,NO APLICA,BARRIO SAN ANTONIO,SAN LORENZO TEZONCO,IZTAPALAPA,2022/12/09,Programa SCALL
20893,-99.033157,19.197233,14609-ALGAMA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,MILPA ALTA,2022/12/17,Programa SCALL
20894,-99.061756,19.203036,14614-ZEVIJU-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/22,Programa SCALL
20895,-99.016667,19.29317,3551-CARIZA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/06,Programa SCALL
20896,-98.990265,19.207017,14616-GAGAJO-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/06,Programa SCALL
20897,-98.971182,19.312884,3552-DEHEMA-TLC-22,PUEBLO SANTA CATARINA YECAHUIZOTL,SANTA CATARINA YECAHUIZOTL,NO APLICA,TLAHUAC,2022/12/13,Programa SCALL
20898,-98.983298,19.216905,14617-PEMAAD-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20899,-99.003202,19.282019,3553-HEGOAN-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,TLAHUAC,2022/12/08,Programa SCALL
20900,-98.985479,19.209708,14618-BASAYE-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/05,Programa SCALL
20901,-99.07107,19.176742,14621-MOALJO-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
20902,-99.053929,19.188378,14623-COSAMI-MIA-22,SAN PEDRO ATOCPAN,SAN PEDRO ATOCPAN - ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
20903,-99.034856,19.206388,14624-BEMEJE-MIA-22,VILLA MILPA ALTA,VILLA MILPA ALTA- ZE,NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
20904,-99.021677,19.351327,2598-CAALMA-IZA-22,NO APLICA,PUEBLO SANTA MARIA AZTAHUACAN,AZTAHUACAN,IZTAPALAPA,2022/12/13,Programa SCALL
20905,-99.071345,19.175835,14625-LLAGVI-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20906,-99.015188,19.299133,3555-ANLIAD-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/13,Programa SCALL
20907,-99.03907,19.168752,14627-VAVIJU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20908,-99.177911,19.236159,5304-GOMOSO-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,TLALPAN,2022/12/21,Programa SCALL
20909,-99.018894,19.294708,3556-SASAIL-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/02,Programa SCALL
20910,-99.020995,19.185371,14636-ESHELU-MIA-22,VILLA MILPA ALTA,BARRIO LA CONCEPCION,NO APLICA,MILPA ALTA,2022/12/17,Programa SCALL
20911,-99.004937,19.295124,3557-CAMAMA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,TLAHUAC,2022/12/13,Programa SCALL
20912,-98.998535,19.189456,14641-CAGAIT-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,SAN JUAN TEPENAHUAC- ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20913,-98.993103,19.221052,14642-ESBOOL-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/12/07,Programa SCALL
20914,-98.998772,19.296526,3558-SAMAMA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,3 DE MAYO,NO APLICA,TLAHUAC,2022/12/14,Programa SCALL
20915,-99.071916,19.17196,14644-ROXXLA-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20916,-99.017317,19.293855,3559-VAJIRO-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/10,Programa SCALL
20917,-98.99239,19.211571,14647-ANAVAD-MIA-22,SAN ANTONIO TECOMITL,BARRIO XOCHITEPEC,NO APLICA,MILPA ALTA,2022/12/23,Programa SCALL
20918,-98.989886,19.214265,14648-MUJIYO-MIA-22,SAN ANTONIO TECOMITL,BARRIO XOCHITEPEC,NO APLICA,MILPA ALTA,2022/12/23,Programa SCALL
20919,-98.983593,19.218448,14649-VIVIMA-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
20920,-99.004677,19.167375,14651-VIGUGU-MIA-22,SANTA ANA TLACOTENCO,SANTA ANA TLACOTENCO - ZE,NO APLICA,MILPA ALTA,2022/12/14,Programa SCALL
20921,-99.070658,19.493014,2182-URESJO-GUO-22,NO APLICA,SAN FELIPE DE JESUS,NO APLICA,GUSTAVO A. MADERO,2022/12/17,Programa SCALL
20922,-99.005507,19.21487,14653-MUGAJO-MIA-22,SAN ANTONIO TECOMITL,BO. CRUZTITLA- ZE,NO APLICA,MILPA ALTA,2022/12/23,Programa SCALL
20923,-99.093653,19.190235,14654-RARIMA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
20924,-99.031357,19.178293,14655-ROMEAL-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20925,-98.984603,19.211241,14656-GAISEV-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/08,Programa SCALL
20926,-99.071345,19.175835,14657-GALLTO-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20927,-98.979607,19.217016,14658-ARBEVE-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
20928,-99.038463,19.209462,14659-MESEFE-MIA-22,VILLA MILPA ALTA,VILLA MILPA ALTA- ZE,NO APLICA,MILPA ALTA,2022/12/07,Programa SCALL
20929,-99.007042,19.29768,3560-CAVAMO-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/08,Programa SCALL
20930,-99.066895,19.189492,14660-OLORGE-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
20931,-99.010585,19.292376,3561-SAMAPA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,GUADALUPE TLALTENCO,NO APLICA,TLAHUAC,2022/12/14,Programa SCALL
20932,-99.071233,19.176809,14661-MOLLAL-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/22,Programa SCALL
20933,-99.067284,19.189673,14662-JIMECE-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
20934,-99.064395,19.295292,2600-HEGOAN-IZA-22,NO APLICA,LA PLANTA,SAN LORENZO TEZONCO,IZTAPALAPA,2022/12/09,Programa SCALL
20935,-99.016595,19.293066,3562-MAREJO-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/06,Programa SCALL
20936,-99.094202,19.187949,14663-HEHIJE-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20937,-99.035219,19.19186,14664-SIGASU-MIA-22,VILLA MILPA ALTA,BO. SAN MATEO- ZE,NO APLICA,MILPA ALTA,2022/12/26,Programa SCALL
20938,-99.011419,19.222822,14667-GOVEJO-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20939,-99.001462,19.21785,14669-ANCRJO-MIA-22,SAN ANTONIO TECOMITL,BARRIO CRUZTITLA,NO APLICA,MILPA ALTA,2022/12/21,Programa SCALL
20940,-99.138696,19.521939,2183-DETEYO-GUO-22,NO APLICA,BARRIO CANDELARIA TICOMAN,NO APLICA,GUSTAVO A. MADERO,2022/12/09,Programa SCALL
20941,-99.006798,19.297688,3563-MAGAJE-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/10,Programa SCALL
20942,-99.093826,19.187893,14671-VIGABR-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20943,-99.006798,19.297688,3564-RUCAYA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/08,Programa SCALL
20944,-99.000137,19.191633,14674-HEMEAN-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,SAN JERONIMO MIACATLAN- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20945,-99.018786,19.179299,14675-ALRALU-MIA-22,VILLA MILPA ALTA,VILLA MILPA ALTA- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
20946,-99.22962,19.269216,5314-MAFRMA-TLN-22,NO APLICA,DOS DE OCTUBRE,NO APLICA,TLALPAN,2022/12/22,Programa SCALL
20947,-99.06382,19.196506,14679-CAVERO-MIA-22,SAN PEDRO ATOCPAN,SAN PEDRO ATOCPAN - ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20948,-98.989306,19.189842,14681-CRGOAN-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,SAN JUAN TEPENAHUAC- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
20949,-99.021423,19.179616,14683-MARONA-MIA-22,VILLA MILPA ALTA,BO. LA CONCEPCION- ZE,NO APLICA,MILPA ALTA,2022/12/14,Programa SCALL
20950,-99.000187,19.196078,14685-VIMERO-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,SAN FRANCISCO TECOXPA- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20951,-99.000114,19.191797,14686-MAHEDI-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,SAN JERONIMO MIACATLAN- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
20952,-99.01542,19.183914,14687-FLGAJU-MIA-22,VILLA MILPA ALTA,VILLA MILPA ALTA- ZE,NO APLICA,MILPA ALTA,2022/12/17,Programa SCALL
20953,-99.14304,19.55084,2185-TOSORO-GUO-22,NO APLICA,LOMA LA PALMA,NO APLICA,GUSTAVO A. MADERO,2022/12/21,Programa SCALL
20954,-98.989793,19.214469,14688-MAHEMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO XOCHITEPEC,NO APLICA,MILPA ALTA,2022/12/23,Programa SCALL
20955,-99.07839,19.176396,14689-ESCRIN-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/22,Programa SCALL
20956,-99.002918,19.208976,14690-MEESMA-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
20957,-98.997242,19.2216,14691-GRGOJU-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/12/23,Programa SCALL
20958,-99.027957,19.321006,2601-DIDICE-IZA-22,NO APLICA,BUENAVISTA,SANTA CATARINA,IZTAPALAPA,2022/12/16,Programa SCALL
20959,-98.988326,19.191624,14696-JILORO-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,PALO DULCE (BUGAMBILIAS),NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
20960,-99.0205,19.202662,14697-GALOMA-MIA-22,VILLA MILPA ALTA,BO. SANTA CRUZ- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20961,-99.019375,19.297119,3565-JANOGI-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/10,Programa SCALL
20962,-99.001007,19.187906,14699-LLGOJO-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,SAN JERONIMO MIACATLAN- ZE,NO APLICA,MILPA ALTA,2022/12/23,Programa SCALL
20963,-99.004305,19.222023,14700-MATERO-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20964,-99.028246,19.185554,14703-ALPEMA-MIA-22,VILLA MILPA ALTA,BARRIO LA LUZ,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20965,-99.001419,19.216812,14709-ROCAMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO CRUZTITLA,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20966,-99.019493,19.207429,14713-RORIVA-MIA-22,VILLA MILPA ALTA,VILLA MILPA ALTA- ZE,NO APLICA,MILPA ALTA,2022/12/22,Programa SCALL
20967,-98.996694,19.178446,14715-PAVAMA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
20968,-99.000858,19.191166,14716-DIVARO-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,SAN JERONIMO MIACATLAN- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20969,-99.003585,19.20206,14720-ROROMA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,SAN FRANCISCO TECOXPA- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
20970,-99.057998,19.387569,2603-DURALI-IZA-22,NO APLICA,U. HABIT. EJERCITO CONSTITUCIONALISTA,CABEZA DE JUAREZ,IZTAPALAPA,2022/12/21,Programa SCALL
20971,-99.033166,19.172475,14729-QUTOJO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/12/17,Programa SCALL
20972,-99.022432,19.346001,2605-HUOLAL-IZA-22,NO APLICA,PUEBLO SANTA MARIA AZTAHUACAN,AZTAHUACAN,IZTAPALAPA,2022/12/17,Programa SCALL
20973,-99.066618,19.303823,2606-TUCHMA-IZA-22,NO APLICA,EL ROSARIO,SAN LORENZO TEZONCO,IZTAPALAPA,2022/12/14,Programa SCALL
20974,-99.069038,19.177184,14733-TOGOFR-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20975,-99.061853,19.181174,14738-VAROAN-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20976,-99.010372,19.29622,3566-SACRBE-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,GUADALUPE TLALTENCO,NO APLICA,TLAHUAC,2022/12/05,Programa SCALL
20977,-99.016462,19.29362,3567-CAROMA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/10,Programa SCALL
20978,-99.024142,19.209841,14740-GAHESA-MIA-22,VILLA MILPA ALTA,BO. SANTA MARTHA- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
20979,-99.018046,19.299855,3568-VAMECL-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/06,Programa SCALL
20980,-99.016829,19.294225,3569-DEMABE-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/07,Programa SCALL
20981,-99.050215,19.291123,3570-MOESGE-TLC-22,NO APLICA,AGRICOLA METROPOLITANA,NO APLICA,TLAHUAC,2022/12/09,Programa SCALL
20982,-99.064273,19.186195,14741-OLLLMO-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/22,Programa SCALL
20983,-99.123476,19.196362,1656-LOCHBE-XOO-22,PBO. SAN FRANCISCO TLALNEPANTLA,NO APLICA,NO APLICA,XOCHIMILCO,2022/12/09,Programa SCALL
20984,-99.038683,19.172235,14742-SASAAN-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20985,-99.066235,19.377208,2608-NECELU-IZA-22,NO APLICA,LEYES DE REFORMA 3A SECCION,LEYES DE REFORMA,IZTAPALAPA,2022/12/14,Programa SCALL
20986,-99.121117,19.197819,1657-ROJIHI-XOO-22,PBO. SAN FRANCISCO TLALNEPANTLA,NO APLICA,NO APLICA,XOCHIMILCO,2022/12/15,Programa SCALL
20987,-99.122003,19.547631,2188-VAGUFL-GUO-22,NO APLICA,VISTA HERMOSA,NO APLICA,GUSTAVO A. MADERO,2022/12/16,Programa SCALL
20988,-99.003994,19.287381,3571-FLVAJU-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,TLAHUAC,2022/12/02,Programa SCALL
20989,-99.074168,19.203356,14746-MECOVE-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
20990,-99.122033,19.547693,2189-VAGUAL-GUO-22,NO APLICA,VISTA HERMOSA,NO APLICA,GUSTAVO A. MADERO,2022/12/16,Programa SCALL
20991,-98.997206,19.185284,14748-QUTOBE-MIA-22,SANTA ANA TLACOTENCO,SAN JUAN TEPENAHUAC- ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
20992,-99.016975,19.293811,3572-GUVERA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/03,Programa SCALL
20993,-99.074168,19.203356,14750-COCLPA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
20994,-99.024223,19.209847,14752-LOSIKA-MIA-22,VILLA MILPA ALTA,BO. SANTA MARTHA- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
20995,-99.098668,19.18602,14753-COHEBR-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
20996,-99.005082,19.222326,14754-VAHEOL-MIA-22,SAN ANTONIO TECOMITL,BO. TENANTITLA- ZE,NO APLICA,MILPA ALTA,2022/12/22,Programa SCALL
20997,-99.009203,19.296653,3573-GUGRHU-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,GUADALUPE TLALTENCO,NO APLICA,TLAHUAC,2022/12/10,Programa SCALL
20998,-99.025457,19.185566,14755-OLFLBE-MIA-22,VILLA MILPA ALTA,BARRIO LOS ANGELES,NO APLICA,MILPA ALTA,2022/12/21,Programa SCALL
20999,-99.067025,19.209814,14756-MEROIY-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
21000,-99.061994,19.184941,14757-ORMOVE-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/05,Programa SCALL
21001,-99.018886,19.179728,14758-RAMAHE-MIA-22,VILLA MILPA ALTA,BO. LA CONCEPCION- ZE,NO APLICA,MILPA ALTA,2022/12/21,Programa SCALL
21002,-99.00181,19.219916,14759-ESAYOL-MIA-22,SAN ANTONIO TECOMITL,SAN ANTONIO TECóMITL - ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
21003,-99.102546,19.360758,2609-VAALBE-IZA-22,NO APLICA,BARRIO SANTA BARBARA,ATLALILCO AXOMULCO,IZTAPALAPA,2022/12/17,Programa SCALL
21004,-98.999663,19.215035,14760-FLDARA-MIA-22,SAN ANTONIO TECOMITL,BO. CRUZTITLA- ZE,NO APLICA,MILPA ALTA,2022/12/14,Programa SCALL
21005,-99.093173,19.184356,14761-COPEJU-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/12/17,Programa SCALL
21006,-98.993935,19.180028,14762-MEMAOM-MIA-22,SANTA ANA TLACOTENCO,SANTA ANA TLACOTENCO - ZE,NO APLICA,MILPA ALTA,2022/12/14,Programa SCALL
21007,-99.065523,19.212649,14763-ALGOSU-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
21008,-99.006096,19.358278,2610-CEGUAL-IZA-22,NO APLICA,SANTA MARTHA ACATITLA NORTE,ACATITLA DE ZARAGOZA,IZTAPALAPA,2022/12/19,Programa SCALL
21009,-99.073768,19.497363,2190-LOGAAR-GUO-22,NO APLICA,SAN FELIPE DE JESUS,NO APLICA,GUSTAVO A. MADERO,2022/12/17,Programa SCALL
21010,-99.019932,19.298684,3575-RAROHU-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/02,Programa SCALL
21011,-99.020674,19.201787,14766-GUCRFR-MIA-22,VILLA MILPA ALTA,BO. SANTA CRUZ- ZE,NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
21012,-99.019932,19.298684,3576-RAROSE-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/02,Programa SCALL
21013,-99.018445,19.253302,1662-ARJIVE-XOO-22,PBO. SANTIAGO TUYLYEHUALCO,SAN FELIPE,NO APLICA,XOCHIMILCO,2022/12/16,Programa SCALL
21014,-99.071598,19.371553,2611-TIHEJO-IZA-22,NO APLICA,GUADALUPE DEL MORAL,LEYES DE REFORMA,IZTAPALAPA,2022/12/14,Programa SCALL
21015,-99.065426,19.212827,14771-PAROMA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
21016,-99.084857,19.199139,14772-OSCRJO-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/12/08,Programa SCALL
21017,-99.057866,19.316218,2612-MORAMA-IZA-22,NO APLICA,LOMAS DE SAN LORENZO,SAN LORENZO TEZONCO,IZTAPALAPA,2022/12/09,Programa SCALL
21018,-99.019277,19.301993,3577-PAJIJU-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,AMPL. JOSE LOPEZ PORTILLO,NO APLICA,TLAHUAC,2022/12/23,Programa SCALL
21019,-99.065856,19.212685,14773-MEPARI-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
21020,-98.999759,19.19749,14774-CAGARA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,SAN FRANCISCO TECOXPA- ZE,NO APLICA,MILPA ALTA,2022/12/10,Programa SCALL
21021,-99.004452,19.188367,14775-FLMOAM-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,SAN JERONIMO MIACATLAN- ZE,NO APLICA,MILPA ALTA,2022/12/17,Programa SCALL
21022,-98.999694,19.294909,3578-CAORSA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,TLAHUAC,2022/12/10,Programa SCALL
21023,-99.013501,19.297122,3579-CIREJU-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/07,Programa SCALL
21024,-99.087858,19.183619,14778-ALFLIS-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
21025,-99.008462,19.296513,3580-CHPAPO-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/08,Programa SCALL
21026,-99.071516,19.173923,14779-VIVINO-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
21027,-98.998216,19.198193,14780-ANDEIM-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,SAN FRANCISCO TECOXPA- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
21028,-99.01058,19.294676,3582-HEBAPE-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,GUADALUPE TLALTENCO,NO APLICA,TLAHUAC,2022/12/09,Programa SCALL
21029,-99.018805,19.204164,14783-GASOEL-MIA-22,VILLA MILPA ALTA,BO. SANTA CRUZ- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
21030,-99.019272,19.299807,3583-LICRSA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,TLAHUAC,2022/12/23,Programa SCALL
21031,-99.024891,19.170478,14784-MEFLRI-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
21032,-99.018804,19.204164,14787-ALGALA-MIA-22,VILLA MILPA ALTA,BO. SANTA CRUZ- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
21033,-99.026275,19.189082,14789-RIGUGA-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
